product_url,product_title,short_description,price,description,images
https://www.zara.com/us/en/combination-skirt-limited-edition-p01966917.html,COMBINATION SKIRT LIMITED EDITION - Black | ZARA United States,High-waisted skirt with leather appliqué detail. Pleated hem. Front hidden in-seam zip closure.,$ 169.00,High-waisted skirt with leather appliqué detail. Pleated hem. Front hidden in-seam zip closure.,https://static.zara.net/assets/public/d5f1/a63e/1d644e218c7a/338c09943ad4/01966917800-a1/01966917800-a1.jpg?ts=1741869068801&w=1500|https://static.zara.net/assets/public/513e/966a/06064bb7bfa6/0ef886eacc7b/01966917800-e1/01966917800-e1.jpg?ts=1741804868123&w=1500|https://static.zara.net/assets/public/de0e/b0e2/a145417aaaba/d66e9c730c47/01966917800-e3/01966917800-e3.jpg?ts=1741804868831&w=1500|https://static.zara.net/assets/public/ec48/03c8/0ac2427bbc77/6ff57ee6dbd1/01966917800-p/01966917800-p.jpg?ts=1741869068855&w=1500|https://static.zara.net/assets/public/e8c7/4e2a/f5684d028e7b/8fd890dce076/01966917800-e4/01966917800-e4.jpg?ts=1741804869407&w=1500
https://www.zara.com/us/en/limited-edition-fringe-kimono-p02278003.html,LIMITED EDITION FRINGE KIMONO - Stone | ZARA United States,Semi-sheer kimono made of viscose yarn. Cape sleeves with opening. Hidden in-seam side pockets. Tonal fringe detail. Adjustable tie belt. Asymmetrical hem.,$ 169.00,Semi-sheer kimono made of viscose yarn. Cape sleeves with opening. Hidden in-seam side pockets. Tonal fringe detail. Adjustable tie belt. Asymmetrical hem.,https://static.zara.net/assets/public/0f09/cfb4/15074a299782/af0b7c501960/02278003806-e2/02278003806-e2.jpg?ts=1741805720450&w=1500|https://static.zara.net/assets/public/366b/eba6/82644ec28bb8/0f15fef449f3/02278003806-a3/02278003806-a3.jpg?ts=1741869043499&w=1500|https://static.zara.net/assets/public/3641/3b09/c89b43569bba/7f66f2aabeed/02278003806-a1/02278003806-a1.jpg?ts=1741869043568&w=1500|https://static.zara.net/assets/public/7e01/0e8a/193f40f8ac28/4c2763d1235f/02278003806-e4/02278003806-e4.jpg?ts=1741805720581&w=1500|https://static.zara.net/assets/public/d738/6eb3/3fd544bdb2e4/43cf6621c42a/02278003806-p/02278003806-p.jpg?ts=1741869043628&w=1500
https://www.zara.com/us/en/limited-edition-long-blouse-p02281003.html,LIMITED EDITION LONG BLOUSE - Black | ZARA United States,Semi-sheer viscose blouse. Adjustable V-neck lapel collar with ties. Long balloon sleeves with buttoned opening at cuff. Contrasting metallic trim detail. Asymmetric hem.,$ 129.00,Semi-sheer viscose blouse. Adjustable V-neck lapel collar with ties. Long balloon sleeves with buttoned opening at cuff. Contrasting metallic trim detail. Asymmetric hem.,https://static.zara.net/assets/public/088d/2e38/859641e18be7/5ecfe5061a30/02281003800-a3/02281003800-a3.jpg?ts=1741869033301&w=1500|https://static.zara.net/assets/public/bd36/ba4f/cdaf4abbb762/6aa2bfe844eb/02281003800-p/02281003800-p.jpg?ts=1741869033769&w=1500|https://static.zara.net/assets/public/2935/83ee/09fb4840b5c0/c84923248601/02281003800-e4/02281003800-e4.jpg?ts=1741799712354&w=1500|https://static.zara.net/assets/public/5915/5dbe/5a304bdd8de6/2d990467d956/02281003800-a1/02281003800-a1.jpg?ts=1741869033471&w=1500|https://static.zara.net/assets/public/8834/bbf6/0a9e4bcfbfa4/e2d45cde98ab/02281003800-e3/02281003800-e3.jpg?ts=1741799712933&w=1500,ZARA USA,USA
